id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,city,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26
32098082,'Newly renovated cute and breezy Waikiki studio',210862559,Esther,Honolulu,'Primary Urban Center',21.27854,-157.8234,'Private room',91,2,25,16/03/20,1.34,2,172,Hawaii,,,,,,,,,,
37998689,'Westin Princeville Luxury Ocean Resort Villa 1BRM',36430208,Annabella,Kauai,'North Shore Kauai',22.2219,-159.46751,'Entire home/apt',325,4,0,?,?,5,0,Hawaii,,,,,,,,,,
38086946,'Hotel Renew, One King Bed',284323067,Renew,Honolulu,'Primary Urban Center',21.27345,-157.82254,'Private room',95,1,21,20/07/20,5.12,4,49,Hawaii,,,,,,,,,
39608947,'Upstairs in Central Square',1152305,Greg,?,'The Port',42.36476,-71.10263,'Entire home/apt',110,30,2,01/06/20,0.57,5,49,Cambridge,,,,,,,,,,
31268460,'Cancun  Resort Las Vegas- 2 bdrm  CES',30787515,Brooke,?,'Unincorporated Areas',36.03733,-115.17326,'Entire home/apt',198,3,2,08/11/19,0.1,119,80,'Clark County',,,,,,,,,,
29311905,'Coconut Creek Home with a Pool',49948788,Igor,?,'Coconut Creek',26.29647,-80.19974,'Entire home/apt',149,3,14,22/04/19,0.72,1,0,'Broward County',,,,,,,,,,
11870617,'Stunning Resort on the Beach - Lagoon and Partial Ocean Views 1115',39166875,'Hula Now',Kauai,Lihue,22.01001,-159.33658,'Entire home/apt',137,3,54,12/02/20,1.05,36,362,Hawaii,,,,,,,,,,
38780486,'One level Single family home with screened in pool',222908867,Annette,?,'North Lauderdale',26.21402,-80.21256,'Entire home/apt',90,21,3,31/03/20,0.45,1,294,'Broward County',,,,,,,,,,
14184434,'Habitacin acogedora matrimonial habitacin 2',84646422,'Hector Y Lidia',?,'Unincorporated Areas',36.17134,-115.04837,'Private room',35,2,251,23/07/20,5.14,2,7,'Clark County',,,,,,,,,,
32338984,'Ilikai Tower 701',74079684,Marina,Honolulu,'Primary Urban Center',21.28505,-157.83803,'Entire home/apt',138,1,0,?,?,189,288,Hawaii,,,,,,,,,,
13031906,'Country Club Villas 308 Pools Spa',18476866,'Kona Coast',Hawaii,'North Kona',19.56803,-155.95925,'Entire home/apt',422,1,5,05/01/19,0.1,233,230,Hawaii,,,,,,,,,,
9174474,'Suite 605  Waikiki Grand Central  Quiet Location',43793840,Mark,Honolulu,'Primary Urban Center',21.27185,-157.82158,'Entire home/apt',119,1,61,01/01/20,1.03,100,326,Hawaii,,,,,,,,,,
5401641,'5 BDRM/4BA - Perfect for SWSX interactive!',28000574,Craig,?,78703,30.30565,-97.75601,'Entire home/apt',1200,4,2,16/03/18,0.04,1,165,Austin,,,,,,,,,,
43711601,'MIT,Harvard 1st Fl. Back Bedroom,  Private Bath',347407976,Alexander,?,Cambridgeport,42.35969,-71.10779,'Private room',62,2,0,?,?,12,171,Cambridge,,,,,,,,
38516101,'NEW! Loft Livin\' in LoHi amazing views of Downtown Denver, LARGE balcony, secure garage parking incl',222269797,Bryan,?,Highland,39.75693,-105.01078,'Entire home/apt',107,30,1,29/02/20,0.25,3,271,Denver,,,,,,,,
20917916,'4bed house with sparkling swimming pool and spa!',150339889,Eder,?,'Unincorporated Areas',36.10143,-115.24139,'Entire home/apt',125,30,16,15/07/20,0.49,1,245,'Clark County',,,,,,,,,,
42835177,'Ocean View One Bedroom Tides Condo',327760918,Dream,?,Hollywood,25.98854,-80.11928,'Entire home/apt',450,3,0,?,?,7,269,'Broward County',,,,,,,,,,
33427179,'(2G5) Aston Kaanapali Shores two-bedroom garden view condo at Beach Front Resort',132087088,'Maui Condo',Maui,Lahaina,20.9501,-156.68881,'Entire home/apt',395,5,0,?,?,195,299,Hawaii,,,,,,,,,,
29358825,'Lovely garden level One block from Washington Park',166898898,Jan,?,'Washington Park',39.69244,-104.97047,'Entire home/apt',95,2,46,10/03/20,2.27,1,0,Denver,,,,,,,,,,
21538523,'Paradise awaits in this gorgeous townhome with air',153549505,'Doug And Donna',Hawaii,'North Kona',19.57263,-155.96684,'Entire home/apt',158,3,61,22/03/20,1.85,2,209,Hawaii,,,,,,,,,,
45274678,'Entire apartment for you  2BR in Austin',359036978,Kia,?,78741,30.24047,-97.71968,'Entire home/apt',116,30,0,?,?,593,312,Austin,,,,,,,,,,
24248533,'Super Cute Private 1 Bedroom w/ Private Bath!',1215815,Elizabeth,?,78758,30.35516,-97.70992,'Private room',39,1,0,?,?,1,0,Austin,,,,,,,,,,
2528473,'Garden Cottage in East Austin',5152543,Marcella,?,78723,30.29722,-97.68262,'Entire home/apt',75,1,704,03/09/20,8.88,2,334,Austin,,,,,,,,,,
21055078,'Gated Design-comfort: 2 bd/1b:',129903631,Natalia,?,Hollywood,26.00875,-80.15273,'Entire home/apt',85,7,6,31/01/20,0.23,7,301,'Broward County',,,,,,,,,,
37854161,'Remodeled Kaanapali golf resort 1500ft condo w/AC',219881594,Martin,Maui,Lahaina,20.92754,-156.69046,'Entire home/apt',279,3,13,07/06/20,1.09,1,294,Hawaii,,,,,,,,,,
10710839,'Spacious ohana. Full upper level. Taxes included.',55352986,'Phoebe And Donna',Hawaii,'North Kona',19.73826,-155.98064,'Entire home/apt',85,7,113,18/02/20,1.99,1,54,Hawaii,,,,,,,,,,
38432243,'Safe room 15 min airport/strip',292918249,Edy,?,'City of Henderson',36.0559,-115.08263,'Private room',20,7,0,?,?,1,100,'Clark County',,,,,,,,,,
19424810,'Stunning Retro Apartment in Andersonville',136186496,Jim,?,Edgewater,41.98439,-87.67227,'Entire home/apt',87,1,253,20/09/20,6.49,2,333,Chicago,,,,,,,,,,
23180611,'Private sunny room and bath close to everything!',3811839,'Annabelle + Christian',?,'City Park West',39.74635,-104.963,'Private room',45,1,148,14/06/20,5.47,3,77,Denver,,,,,,,,,,
32381536,'Wyndham Desert Blue in Las Vegas',40283269,Olivia,?,'Unincorporated Areas',36.12119,-115.18298,'Entire home/apt',190,2,0,?,?,2,365,'Clark County',,,,,,,,,,
17717455,'Private room en suite bathroom in 5bed/3ba condo',66275798,Carol,?,'Hyde Park',41.80182,-87.601,'Private room',70,2,34,15/10/19,0.84,3,267,Chicago,,,,,,,,,,
19158688,'Luxurious Pompano Beach Condo - Sea Gardens 1Bdr',100605868,Sharebnb,?,'Pompano Beach',26.243,-80.08829,'Entire home/apt',80,1,0,?,?,25,13,'Broward County',,,,,,,,,,
31837293,'Home Away From Home University of Tx/DT Locale',188498230,'Zakary And Tammy',?,78703,30.28262,-97.7651,'Private room',37,1,31,13/09/20,4.6,1,60,Austin,,,,,,,,,,
44616297,'A home you will love  2BR in Austin',359036978,Kia,?,78702,30.28087,-97.70993,'Entire home/apt',120,30,0,?,?,593,360,Austin,,,,,,,,,,
13175429,'Beautiful 3-BR,1.5 Bath with Parking',9094538,Nicole,?,Edgewater,41.98761,-87.66181,'Entire home/apt',73,1,108,31/08/20,2.06,37,144,Chicago,,,,,,,,,
33092206,'Beachcomber 1 King Bed Apartment',126483964,Beachcomber,?,'Pompano Beach',26.22183,-80.09153,'Entire home/apt',195,1,13,08/03/20,0.97,6,194,'Broward County',,,,,,,,,,
7728631,'November open! 1500 sq/ft Kaanapali condo 2BR/2BTH',40611903,Zoe,Maui,Lahaina,20.92563,-156.68919,'Entire home/apt',250,4,100,11/03/20,1.64,1,318,Hawaii,,,,,,,,,,
15034794,'N.Lamar: Amazing deal in a comfortable apartment',8167447,Martin,?,78751,30.31825,-97.72951,'Shared room',16,30,7,18/08/19,0.15,81,321,Austin,,,,,,,,,,
18376110,'Lovely light room in Cooper City home',53099997,Janne,?,'Cooper City',26.05558,-80.2808,'Private room',24,1,137,29/03/20,3.59,1,0,'Broward County',,,,,,,,,,
22589125,'1Bdrm Condo-Near Strip, Arena, Convention Center!',23853826,Janee,?,'Unincorporated Areas',36.10686,-115.16168,'Entire home/apt',195,3,2,21/01/19,0.1,6,361,'Clark County',,,,,,,,
17238423,'PiH Starfish HouseBest ViewsEleganceLuxury',96255708,'Jeff And Suzanne',Hawaii,'South Kohala',19.94958,-155.84983,'Entire home/apt',295,3,15,05/07/20,0.49,74,300,Hawaii,,,,,,,,,,
44371244,'Master with Private Bath 2 miles from Strip!',186250197,Michael,?,'Unincorporated Areas',36.13516,-115.21129,'Private room',35,31,0,?,?,1,364,'Clark County',,,,,,,,,,
29396835,'Wilton Manors Chelsea Apartment',96579834,Michael,?,'Wilton Manors',26.16311,-80.14289,'Entire home/apt',79,2,55,14/03/20,2.83,3,90,'Broward County',,,,,,,,,,
9878641,'Gorgeous 12th floor Oceanview condo',50828435,Madonna,?,'Hallandale Beach',25.98643,-80.11862,'Entire home/apt',165,3,8,26/03/17,0.16,2,365,'Broward County',,,,,,,,,,
45154778,'A place of your own  1BR in Boston',359229620,PCHNortheast,?,'East Boston',42.37101,-71.04377,'Entire home/apt',190,91,0,?,?,203,321,Boston,,,,,,,,,,
28666057,'Maui Prime Oceanfront View!A/C Enjoy soothing sights and sounds of the ocean from the Lanai*Lauloa 204*',101995602,'I Go Maui Vacation Rentals',Maui,Kihei-Makena,20.79461,-156.50927,'Entire home/apt',437,5,1,03/01/20,0.12,31,324,Hawaii,,,,,,,,,,
36596870,'Charming Spacious Suite in Sunnyside/Highlands!',229095817,Loftium,?,Highland,39.76847,-105.01088,'Entire home/apt',110,3,62,06/05/20,5.38,118,0,Denver,,,,,,,,,,
11739145,'Cool, two story apartment downtown',46456070,Shannon,?,78701,30.28017,-97.74475,'Entire home/apt',399,1,0,?,?,1,0,Austin,,,,,,,,,
41528412,'Unik Utopia',162010945,Stephanie,?,'Pembroke Pines',26.00201,-80.31038,'Private room',40,1,1,28/01/20,0.21,1,179,'Broward County',,,,,,,,,,
21125772,'Waterfalls, Palm Trees, and Hanalei Bay',152222821,Stevie,Kauai,'North Shore Kauai',22.21925,-159.49003,'Entire home/apt',408,3,37,17/03/20,1.07,1,296,Hawaii,,,,,,,,
20757998,'Fort Lauderdale GalleryOne -Intracostal/Ocean View',148680563,Mike,?,'Fort Lauderdale',26.13669,-80.10839,'Entire home/apt',125,2,9,07/06/18,0.27,1,0,'Broward County',,,,,,,,,,
29027783,'Private King bedroom with shared bathroom',210622135,Bret,?,78704,30.24956,-97.73881,'Private room',29,1,59,02/09/20,2.48,6,0,Austin,,,,,,,,,,
8165661,'Private RM in Waterfront Home',40304535,Sonia,?,Sunrise,26.15437,-80.28095,'Private room',60,2,37,30/12/18,0.68,3,353,'Broward County',,,,,,,,,,
31084882,'XII- Direct Ocean views from Resort Condo on Beach',232240738,Ian,?,Hollywood,25.98997,-80.11868,'Entire home/apt',200,1,36,19/03/20,2.23,2,316,'Broward County',,,,,,,,,,
31173882,'Las Vegas, NV, Tropicana,2 Bedroom Deluxe Q 2',10981379,Jan,?,'Unincorporated Areas',36.10043,-115.21346,'Entire home/apt',265,2,0,?,?,71,71,'Clark County',,,,,,,
6676430,'Vdara Suite  Best Condo-Hotel  100 smoke free',10366526,Dario,?,'Unincorporated Areas',36.11052,-115.17819,'Entire home/apt',160,1,285,23/08/20,4.57,1,18,'Clark County',,,,,,,,,,
22391496,'A16 - Modern Home near Strip w/ Heated Pool',107374420,Sam,?,'Unincorporated Areas',36.13728,-115.12183,'Entire home/apt',296,2,200,17/08/20,6.24,12,37,'Clark County',,,,,,,,,,
36234144,'Convenient 2BR Bridgeport Apt2F Close to Downtown',200291849,Nathan,?,Bridgeport,41.8349,-87.64944,'Entire home/apt',114,3,35,13/08/20,2.38,5,155,Chicago,,,,,,,,,,
6366834,'affordable 2 bedrooms near Waikiki for rent',33177860,Jane,Honolulu,'Primary Urban Center',21.28216,-157.81064,'Entire home/apt',128,14,1,03/01/20,0.12,1,88,Hawaii,,,,,,,,,,
15635430,'DD\'s BB- sweet island style Studio',26157559,Barbara,Honolulu,Koolaupoko,21.39308,-157.73404,'Entire home/apt',61,29,53,24/03/20,1.12,12,125,Hawaii,,,,,,,,,,
43833445,'House with pool, king beds, close to beach',142685685,Fernando,?,'Sea Ranch Lakes',26.19724171,-80.10062158,'Entire home/apt',199,3,0,?,?,12,354,'Broward County',,,,,,,,
35134325,'Relax in a spacious  newly furnished 4 bedroom!',1171537,Kevin,?,78758,30.39655,-97.69644,'Entire home/apt',238,2,15,13/09/20,1.18,1,85,Austin,,,,,,,,,,
18614918,'Air Conditioned Retreat in Secluded Tropical Woodland',129303484,'Susan And Ned',Hawaii,'North Kohala',20.2303,-155.8038,'Entire home/apt',120,7,85,06/03/20,2.18,1,11,Hawaii,,,,,,,,,,
42430970,'Quarters on DOT STRB - Private Room  Shared Bath',814298,Thatch,?,'South Boston',42.33532,-71.04401,'Entire home/apt',110,28,4,25/03/20,0.67,99,240,Boston,,,,,,,,,,
44625713,'2BD/1BA Historic Charlestown Condo',27813622,Becca,?,Charlestown,42.3789,-71.06284,'Entire home/apt',120,95,0,?,?,1,263,Boston,,,,,,,,,,
30962853,'Waiohuli Beach Hale D-119 1Bd/1Ba Oceanfront Complex, Great Rates,Sleeps 4',51017586,'Rentals Maui',Maui,Kihei-Makena,20.74703,-156.45527,'Entire home/apt',172,3,0,?,?,215,165,Hawaii,,,,,,,,
4276802,'Transformable room C (shared bath)',21631889,'Ling Yi',?,'The Port',42.36889,-71.09664,'Private room',75,90,19,13/03/17,0.28,15,0,Cambridge,,,,,,,,,,
30602884,'Embrace The Space! Kitchen, Lanai, AC, WiFi,Flat Screens+DVDKanaloa at Kona 406',114271211,'Kanaloa At Kona By Castle',Hawaii,'North Kona',19.56443,-155.96628,'Entire home/apt',157,2,7,26/01/20,0.39,47,353,Hawaii,,,,,,
4116478,'Great House in Central Square',4578066,Lindsey,?,Cambridgeport,42.36312,-71.10284,'Entire home/apt',350,2,149,27/11/19,2.17,1,304,Cambridge,,,,,,,,,,
29824600,'2BR w/ Pool - 4.5 Miles to Beach',104693659,'TurnKey Vacation Rentals',?,'Wilton Manors',26.15602,-80.14854,'Entire home/apt',58,2,6,04/08/19,0.33,74,0,'Broward County',,,,,,,,,,
27605655,'Wilson Ave Flat Lower',24819507,Michael,?,'Near South',39.94732,-82.96616,'Entire home/apt',65,30,41,10/11/19,1.94,5,32,Columbus,,,,,,,,,,
28386088,'1BR Waikiki Banyan MTN View Escape',21302839,'Chris  Jess',Honolulu,'Primary Urban Center',21.2754,-157.82197,'Entire home/apt',165,1,15,29/02/20,0.63,23,310,Hawaii,,,,,,,,,,
23715719,'Conveniently located in the Heart of Hilo, Hawaii',139367050,Pomaikai,Hawaii,'South Hilo',19.67953,-155.05422,'Entire home/apt',250,3,0,?,?,1,0,Hawaii,,,,,,,,,
43663746,'Magnificent Room Two Queen Beds At Airport / Cruise Port',188278470,Stoyan,?,'Dania Beach',26.05107,-80.16139,'Entire home/apt',1506,1,0,?,?,124,363,'Broward County',,,,,,,,,,
3405044,'Haleakala Shores Steps To the Beach',10851572,Debbie,Maui,Kihei-Makena,20.71415,-156.44349,'Entire home/apt',320,1,13,22/03/20,0.5,13,275,Hawaii,,,,,,,,,,
14363277,'1BR/1 BA Center Strip-NoResort Fees/FreeParking!',1772843,Sheila,?,'Unincorporated Areas',36.11114,-115.17481,'Entire home/apt',146,3,14,14/03/20,0.3,19,283,'Clark County',,,,,,,,,,
33787183,'An oasis at 7 minutes walk from the Strip ambiance',89778684,Andre,?,'Unincorporated Areas',36.11742,-115.16159,'Entire home/apt',58,30,2,11/01/20,0.14,1,303,'Clark County',,,,,,,,,,
39797702,'LOCATION!!! 1 BEDROOM APARTMENT ON MICHIGAN AVE',55199486,'Furnished Rental',?,'Near North Side',41.89919,-87.62095,'Entire home/apt',120,31,1,01/08/20,0.58,15,365,Chicago,,,,,,,,,,
26786042,'Relaxation  Comfort await you - 2 Queen Beds',43793840,Mark,Honolulu,'Primary Urban Center',21.28501,-157.83661,'Entire home/apt',118,1,31,27/02/20,1.21,100,261,Hawaii,,,,,,,,,,
35414616,'Cleancozy room w/ kingbed near sawgrass mallBBT',103537586,Yha,?,Sunrise,26.1627,-80.29107,'Private room',38,2,47,12/03/20,3.73,3,90,'Broward County',,,,,,,,,,
30552458,'Modern Home in University Hills',3105646,Dan,?,78723,30.31628,-97.66983,'Entire home/apt',300,2,0,?,?,1,0,Austin,,,,,,,,,,
19137905,'Quiet Living Space Close to Downtown - West AVL',107292420,Tamara,?,28806,35.58364,-82.62101,'Private room',63,1,50,10/11/19,1.3,1,0,Asheville,,,,,,,,,,
32025287,'SuperhostModernClean,1G inter 6 min Dntwn/Strp',31894383,Superhost,?,'City of Las Vegas',36.1485,-115.12312,'Entire home/apt',85,1,59,30/08/20,3.31,4,78,'Clark County',,,,,,,,,
18524502,'Kailua Beach Cottage',4704672,Rebecca,Honolulu,Koolaupoko,21.39985,-157.73602,'Entire home/apt',168,3,1,03/01/19,0.05,1,0,Hawaii,,,,,,,,,,
29626880,'Apartment 108 Deluxe One Bedroom with King Bed and Canal Views',7974042,Russel,?,Unincorporated,26.13251,-80.17896,'Entire home/apt',150,1,0,?,?,11,299,'Broward County',,,,,,,,,,
32808855,'5min walk to Wrigley Townhouse + Attached Garage!',25808117,Simon,?,'Lake View',41.9446,-87.65824,'Entire home/apt',160,2,41,07/09/20,2.69,1,324,Chicago,,,,,,,,,,
26051927,'KUL409 - W. Maui Beach Front, Top-Floor Condo-Quiet Resort-Epic Ocean View',52042236,'Destination Maui',Maui,Lahaina,20.96043,-156.68408,'Entire home/apt',180,1,0,?,?,97,220,Hawaii,,,,,,,,,
29260467,'Waterfront Oasis  3 Bedrooms in SE Ft. Lauderdale',118119456,Lauri,?,'Fort Lauderdale',26.10457,-80.12971,'Entire home/apt',140,2,63,16/03/20,3.16,1,272,'Broward County',,,,,,,,,,
19038878,'Comfortable room in the Heart of Chicago',125412587,Luis,?,'Lower West Side',41.85456,-87.67829,'Private room',65,3,43,24/10/19,1.08,2,89,Chicago,,,,,,,,,,
25158296,'2388 walking distance TO THE BEACH and everything',121702278,Sebastian,?,'Hallandale Beach',25.9882,-80.12794,'Entire home/apt',85,2,67,18/05/20,2.64,9,172,'Broward County',,,,,,,,,,
17272823,'Live Large! Ocean Edge Bliss w/Luxe Bath+Kitchen, TV, WiFi, Lanai,Laundry Kanaloa 1903',114271211,'Kanaloa At Kona By Castle',Hawaii,'North Kona',19.56619,-155.9673,'Entire home/apt',246,2,10,27/07/19,0.27,47,0,Hawaii,,,,,,
13999129,'Upscale South Summerlin Bedroom',25478375,Clay,?,'Unincorporated Areas',36.09287,-115.30819,'Private room',39,31,6,07/08/20,0.18,3,358,'Clark County',,,,,,,,,,
43340862,'Restfullest Private Room in Downtown Hollywood',343743734,'Rainey  Andy',?,Hollywood,26.01975,-80.15369,'Private room',40,3,0,?,?,4,90,'Broward County',,,,,,,,,,
40080333,'Comfy Jeaniques',305389173,'Lumani Jean',?,'Grand Boulevard',41.80387,-87.60942,'Entire home/apt',150,1,9,16/02/20,0.89,1,0,Chicago,,,,,,,,,,
29852731,'6 Bedroom Henderson Home',223539289,Chantal,?,'Unincorporated Areas',36.08207,-115.01387,'Entire home/apt',200,30,4,01/07/20,0.19,1,246,'Clark County',,,,,,,,,,
1596470,'3-story Luxury in Central Location',213148462,Josefina,?,'Bay Village',42.34988,-71.06918,'Entire home/apt',181,28,139,28/12/18,1.64,1,0,Boston,,,,,,,,,,
11677163,'Brand new 1 bed 4 miles to downtown',62016662,Sophie,?,78751,30.31421,-97.73705,'Entire home/apt',65,1,4,05/07/16,0.08,1,0,Austin,,,,,,,,,,
39035114,'Boston Harbor, Encore Casino, North-end, BU, MIT.',247324615,Ana,?,'East Boston',42.38137,-71.0297,'Entire home/apt',209,2,21,27/07/20,2.13,3,0,Boston,,,,,,
15790665,'Quiet and cozy room in Plantation, hi spd int+desk',8185224,Lissette,?,Plantation,26.12552,-80.25005,'Private room',53,20,12,19/11/19,0.27,3,83,'Broward County',,,,,,,,,
25245810,'Roseann LaBrie',177383557,'Red Awning',?,'City of Mesquite',36.82311,-114.0604,'Entire home/apt',106,1,0,?,?,96,226,'Clark County',,,,,,,,,,
26693646,'VDARA 50 fl spectacular fountain strip views OPEN',145934268,Mark,?,'Unincorporated Areas',36.10842,-115.17789,'Hotel room',179,1,188,07/08/20,7.4,6,85,'Clark County',,,,,,,,,,
38802306,'Cozy Room (3) Near Downtown Austin and Airport',5834228,Leo,?,78744,30.20102,-97.69201,'Private room',34,1,72,07/09/20,6,12,7,Austin,,,,,,,,,,
7370245,'The Avondale Attic',9959757,Jedidiah,?,'Irving Park',41.94664,-87.70783,'Entire home/apt',60,32,86,21/10/18,1.76,4,204,Chicago,,,,,,,,,,
17883374,'A Beautiful Yellow Ginger Loft',2874260,Maria,Honolulu,'North Shore Oahu',21.66973,-158.04262,'Private room',197,3,10,16/02/20,0.3,6,364,Hawaii,,,,,,,,,,
18239579,'REDUCED RATES NOW - 1 BEDROOM-TERRACE  POOL Apt2',92300341,Thomas,?,'Wilton Manors',26.15398,-80.14712,'Entire home/apt',75,3,12,10/06/20,0.34,6,280,'Broward County',,,,,,,,,,
28079060,'Pilsen Modern Apartment',62677600,Patricia,?,'Lower West Side',41.85064,-87.67845,'Entire home/apt',232,3,39,07/09/20,1.62,2,4,Chicago,,,,,,,,,,
36761523,'Extravagant 1 BR Apartment German Village!',73093814,Alex,?,'Near South',39.9483,-82.98846,'Entire home/apt',500,1,56,19/03/20,4.52,12,1,Columbus,,,,,,,,,,
18473576,'Napili Ridge Condo',128131346,'Jack And  Christy',Maui,Lahaina,20.9891,-156.66499,'Entire home/apt',160,4,25,28/10/19,0.66,1,284,Hawaii,,,,,,,,,,
31238823,'Quiet spot in north Las vegas',233699716,Dan,?,'City of North Las Vegas',36.25031,-115.1768,'Entire home/apt',199,28,18,16/02/20,1.02,1,90,'Clark County',,,,,,,,,,
2255308,'Cute Cottage Near Downtown  UT',487072,'Greg  Amanda',?,78731,30.32754,-97.75154,'Entire home/apt',257,90,74,12/03/20,0.94,12,0,Austin,,,,,,,,,,
39732230,'ULTIMATE Austin Launch Pad - 1 Mile to Downtown!',60518283,Dave,?,78705,30.29108,-97.7458,'Entire home/apt',520,1,20,28/06/20,1.89,14,107,Austin,,,,,,,,,,
23750402,'Modern  Welcoming near Fremont Experience DTLV',12522674,Morgan,?,'City of Las Vegas',36.16857,-115.14088,'Entire home/apt',100,20,19,26/04/19,0.64,1,304,'Clark County',,,,,,,,,,
21999462,'Maalaea Kai 102 Oceanfront w/ AC, WIFI, Pool',13512,Kelli,Maui,Kihei-Makena,20.79226,-156.50955,'Entire home/apt',140,4,34,28/02/20,1.03,15,353,Hawaii,,,,,,,,
45425229,'Downtown Austin Stay (B)',367415444,Troy,?,78704,30.25453,-97.76698,'Entire home/apt',73,1,0,?,?,9,0,Austin,,,,,,,,,,
34305526,'Kasa  Chicago  Premiere 2BD/2BA South Loop Apartment',88566861,Kasa,?,Loop,41.87029,-87.62998,'Entire home/apt',238,2,61,14/09/20,4.14,45,289,Chicago,,,,,,,,,,
3050185,'Cambridge home by Fresh Pond,10 min to Harvard',15528473,Johnny,?,'Strawberry Hill',42.37569,-71.15102,'Entire home/apt',245,330,4,02/09/14,0.06,1,34,Cambridge,,,,,,,,,
27963397,'Contemporary and Comfy Home',102167035,Jason,?,Sunnyside,39.77613,-105.00836,'Entire home/apt',120,2,19,05/04/20,2.13,2,5,Denver,,,,,,,,,,
19178789,'3M - Pat\'s at Punalu\'u - Pikaki Paradise',34777943,Kathleen,Honolulu,Koolauloa,21.59057,-157.89046,'Entire home/apt',180,3,17,02/03/20,0.51,11,284,Hawaii,,,,,,,,,,
21960432,'Kona Riviera Villas,Heaven on the Water-open 10/1',160318151,Ann,Hawaii,'North Kona',19.61482,-155.98158,'Entire home/apt',102,7,9,24/02/20,0.31,1,186,Hawaii,,,,,,,,,
35801525,'WanderJaunt  Holland  1BR  North Austin',104309976,WanderJaunt,?,78756,30.32932,-97.73806,'Entire home/apt',9999,1,35,30/04/20,2.35,116,45,Austin,,,,,,,,,,
35373849,'Charming,Newly Renovated 1 bdr/1 bath in Historic King James Building Unit 9',167186184,Towns,?,28801,35.60369,-82.54578,'Entire home/apt',124,2,42,10/09/20,2.74,58,331,Asheville,,,,,,,,,
13824596,'Kauai Luxurious W/AC Oceanfront Puu Poa Condo!!!',81472468,Paul,Kauai,'North Shore Kauai',22.22152,-159.49611,'Entire home/apt',445,2,13,28/01/20,0.35,1,182,Hawaii,,,,,,,,,,
15034177,'Wyndham Kauai Beach  1 Bedroom',60085031,'Vacation Generation',Kauai,Lihue,22.01154,-159.34169,'Entire home/apt',224,2,2,22/08/17,0.05,30,0,Hawaii,,,,,,,,,,
45382838,'Fully equipped apartment home  1BR in Austin',359036978,Kia,?,78704,30.23916,-97.78696,'Entire home/apt',104,30,0,?,?,593,282,Austin,,,,,,,,,,
